symbol,name,current_price,market_cap,pe_ratio,pb_ratio,roe,eps,book_value,beta,peg_ratio,roa,debt_to_equity,current_ratio,quick_ratio,revenue_growth,earnings_growth,operating_margin,net_margin,profit_margin,dividend_yield,volume,sector,market_cap_category,last_updated
NSE:GSEC10ABSL-EQ,BIRLASLAMC - GSEC10ABSL,109.01,5450.5,10.49,1.33,13.02,14.193102,81.96240601503759,1.37,1.6113671274961598,6.477611940298508,1.01,1.5,1.125,12.0,10.2,10.416,7.2912,7.2912,3.24,918,Others,mid_cap,2025-10-05 08:24:34.988789
NSE:GTPL-EQ,GTPL HATHWAY LIMITED,108.37,5418.5,10.04,2.09,13.0,14.088099999999999,51.85167464114833,1.18,1.5446153846153845,6.435643564356436,1.02,2.5,1.875,18.0,15.299999999999999,15.6,10.92,10.92,2.34,15858,Technology,mid_cap,2025-10-04 19:06:26.000773
NSE:MGEL-EQ,MANGALAM GLOBAL ENT LTD,17.99,5396.999999999999,11.77,1.7,19.82,10.696853999999998,10.58235294117647,1.21,1.187689202825429,9.860696517412936,1.01,1.5,1.125,12.0,10.2,15.856000000000002,11.0992,11.0992,3.21,3112501,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:BASML-EQ,BANNARI AM SPIN MILL LTD.,26.96,5392.0,14.93,1.14,17.31,9.333552,23.649122807017548,1.28,1.7250144425187754,9.356756756756756,0.85,2.0,1.5,12.0,10.2,13.847999999999999,9.693599999999998,9.693599999999998,2.94,240177,Others,mid_cap,2025-10-04 10:06:03.038181
NSE:ARCHIDPLY-EQ,ARCHIDPLY IND. LTD,107.62,5381.0,16.75,2.0,16.89,18.177017999999997,53.81,1.07,1.9834221432800474,10.896774193548387,0.55,2.0,1.5,12.0,10.2,13.512,9.4584,9.4584,2.21,19863,Others,mid_cap,2025-10-04 19:06:25.669473
NSE:ALOKINDS-EQ,ALOK INDUSTRIES LIMITED,17.82,5346.0,8.95,1.09,19.91,10.643886,16.34862385321101,1.44,0.8990457056755399,11.508670520231215,0.73,2.5,1.875,18.0,15.299999999999999,23.892,16.7244,16.7244,3.42,4187333,Technology,mid_cap,2025-10-04 05:21:33.267226
NSE:WILLAMAGOR-EQ,WILLIAMSON MAGOR,35.49,5323.5,10.98,1.79,14.11,7.511458499999999,19.8268156424581,1.05,1.556343019135365,9.46979865771812,0.49,2.5,1.875,12.0,10.2,11.288,7.901599999999999,7.901599999999999,2.65,62068,Others,mid_cap,2025-10-04 10:06:04.686513
NSE:PLAZACABLE-EQ,PLAZA WIRES LIMITED,52.93,5293.0,8.08,1.53,12.22,6.468046,34.59477124183007,1.16,1.3224222585924712,6.14070351758794,0.99,2.5,1.875,18.0,15.299999999999999,14.664,10.2648,10.2648,3.21,40689,Technology,mid_cap,2025-10-04 10:06:06.431436
NSE:SMLT-EQ,SARTHAK METALS LIMITED,105.79,5289.5,13.19,1.57,15.13,16.006027000000003,67.38216560509554,1.26,1.7435558493060144,7.963157894736843,0.9,2.5,1.875,18.0,15.299999999999999,18.156,12.7092,12.7092,3.19,5920,Technology,mid_cap,2025-10-04 19:06:27.239444
NSE:AARTECH-EQ,AARTECH SOLONICS LIMITED,52.62,5262.0,9.78,1.52,15.46,8.135052,34.618421052631575,1.2,1.265200517464424,7.397129186602871,1.09,2.5,1.875,18.0,15.299999999999999,18.552,12.9864,12.9864,3.44,38544,Technology,mid_cap,2025-10-04 10:06:06.602379
NSE:SIGIND-EQ,SIGNET INDUSTRIES LIMITED,52.55,5255.0,11.12,2.38,12.9,6.77895,22.07983193277311,1.32,1.7240310077519378,7.678571428571428,0.68,2.5,1.875,18.0,15.299999999999999,15.48,10.836,10.836,2.51,18208,Technology,mid_cap,2025-10-04 19:06:25.799846
NSE:TARMAT-EQ,TARMAT LIMITED,52.37,5237.0,9.83,2.25,12.82,6.713833999999999,23.275555555555556,1.44,1.533541341653666,7.284090909090909,0.76,2.5,1.875,18.0,15.299999999999999,15.384,10.768799999999999,10.768799999999999,2.44,22355,Technology,mid_cap,2025-10-04 19:06:25.487003
NSE:DHRUV-EQ,DHRUV CONSULTANCY SER LTD,52.27,5227.0,11.22,1.21,15.43,8.065261,43.19834710743802,1.47,1.454309786130914,9.828025477707007,0.57,2.0,1.5,12.0,10.2,12.344000000000001,8.6408,8.6408,2.66,21964,Others,mid_cap,2025-10-04 19:06:25.506519
NSE:XELPMOC-EQ,XELPMOC DESIGN & TECH LTD,104.26,5213.0,13.71,1.88,12.11,12.625886000000001,55.457446808510646,1.13,2.2642444260941375,6.116161616161616,0.98,2.5,1.875,18.0,15.299999999999999,14.531999999999998,10.172399999999998,10.172399999999998,2.26,13441,Technology,mid_cap,2025-10-04 19:06:26.245099
NSE:TOUCHWOOD-EQ,TOUCHWOOD ENTERTAIN LTD.,104.15,5207.5,13.86,1.18,18.94,19.726010000000002,88.26271186440678,1.49,1.4635691657866947,12.141025641025642,0.56,2.0,1.5,12.0,10.2,15.152000000000001,10.6064,10.6064,2.65,5387,Others,mid_cap,2025-10-04 19:06:27.315089
NSE:COASTCORP-EQ,COASTAL CORPORATION LTD,34.61,5191.5,13.29,1.52,14.95,7.761292500000001,22.769736842105264,1.25,1.7779264214046822,7.952127659574468,0.88,2.0,1.5,12.0,10.2,11.96,8.372,8.372,2.98,56950,Others,mid_cap,2025-10-04 10:06:04.991028
NSE:NARMADA-EQ,NARMADA AGROBASE LIMITED,25.78,5156.0,14.62,1.04,11.95,6.16142,24.78846153846154,1.41,2.4468619246861927,6.675977653631285,0.79,2.5,1.875,18.0,15.299999999999999,14.339999999999998,10.037999999999998,10.037999999999998,2.06,408055,Technology,mid_cap,2025-10-04 05:21:33.267226
NSE:BEARDSELL-EQ,BEARDSELL LIMITED,34.29,5143.5,11.87,2.27,16.39,8.4301965,15.105726872246695,1.01,1.448444173276388,9.641176470588237,0.7,2.5,1.875,18.0,15.299999999999999,19.668,13.767599999999998,13.767599999999998,2.74,52161,Technology,mid_cap,2025-10-04 10:06:05.337503
NSE:MOSMALL250-EQ,MOTILALAMC - MOSMALL250,17.08,5123.999999999999,15.0,1.12,12.78,6.5484719999999985,15.249999999999996,1.14,2.347417840375587,8.463576158940397,0.51,2.0,1.5,12.0,10.2,10.224,7.1568,7.1568,3.4,1203744,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:EMMBI-EQ,EMMBI INDUSTRIES LIMITED,102.24,5112.0,11.87,1.19,12.58,12.861792000000001,85.91596638655462,1.15,1.8871224165341811,6.912087912087912,0.82,2.5,1.875,18.0,15.299999999999999,15.096,10.5672,10.5672,3.21,10441,Technology,mid_cap,2025-10-04 19:06:26.572497
NSE:BANG-EQ,BANG OVERSEAS LTD.,51.1,5110.0,8.41,1.99,19.18,9.800980000000001,25.678391959798997,1.11,0.8769551616266945,12.701986754966887,0.51,2.0,1.5,12.0,10.2,15.344000000000001,10.7408,10.7408,2.15,47797,Others,mid_cap,2025-10-04 10:06:05.574774
NSE:STEELCITY-EQ,STEEL CITY SECURITIES LTD,102.03,5101.5,26.8,4.85,23.7,24.18111,21.03711340206186,1.66,2.261603375527426,18.09160305343511,0.31,2.5,1.875,18.0,15.299999999999999,28.439999999999998,19.907999999999998,19.907999999999998,1.03,5468,Technology,mid_cap,2025-10-04 19:06:27.298808
NSE:JISLDVREQS-EQ,JAIN DVR EQUITY SHARES,33.93,5089.5,16.27,1.77,14.6,7.43067,19.16949152542373,1.47,2.228767123287671,8.021978021978022,0.82,2.5,1.875,18.0,15.299999999999999,17.52,12.264,12.264,2.37,50789,Technology,mid_cap,2025-10-07 15:17:44.523306
NSE:AIRAN-EQ,AIRAN LIMITED,25.34,5068.0,10.56,2.23,15.73,7.971964000000001,11.36322869955157,1.14,1.3426573426573427,9.307692307692308,0.69,2.5,1.875,18.0,15.299999999999999,18.876,13.2132,13.2132,2.34,110515,Technology,mid_cap,2025-10-04 06:58:23.439697
NSE:SYNCOMF-EQ,SYNCOM FORMU (I) LTD,16.89,5067.0,15.95,2.36,17.89,9.064863,7.15677966101695,1.49,1.7831190609278926,8.856435643564357,1.02,1.5,1.125,12.0,10.2,14.312000000000001,10.0184,10.0184,3.21,1219507,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:DHANBANK-EQ,DHANLAXMI BANK LIMITED,25.32,5064.0,15.22,1.63,15.53,7.8643920000000005,15.533742331288344,1.3,1.9600772698003865,8.532967032967033,0.82,1.1,0.8250000000000001,12.0,10.2,4.659,3.2613,3.2613,3.02,460490,Banking,mid_cap,2025-10-04 05:21:33.267226
NSE:MOPSE-EQ,MOTILALAMC - MOPSE,100.69,5034.5,13.0,1.85,18.97,19.100893,54.42702702702702,1.42,1.3705851344227729,9.778350515463917,0.94,2.0,1.5,12.0,10.2,15.176,10.623199999999999,10.623199999999999,2.25,696,Others,mid_cap,2025-10-05 08:24:35.042068
NSE:21STCENMGM-EQ,21ST CENTURY MGMT SERVICE,50.21,5021.0,9.09,1.8,14.04,7.049484,27.894444444444446,1.43,1.294871794871795,6.499999999999999,1.16,1.5,1.125,12.0,10.2,11.232,7.862399999999999,7.862399999999999,2.16,5967,Others,mid_cap,2025-10-04 19:06:27.223136
NSE:PALREDTEC-EQ,PALRED TECHNOLOGIES LTD,50.17,5017.0,13.27,1.57,16.21,8.132557,31.955414012738853,1.05,1.637260950030845,7.539534883720931,1.15,2.5,1.875,18.0,15.299999999999999,19.452,13.6164,13.6164,3.0,6661,Technology,mid_cap,2025-10-04 19:06:27.115948
NSE:INFIBEAM-EQ,INFIBEAM AVENUES LIMITED,16.72,5016.0,11.87,1.77,13.85,6.947159999999999,9.446327683615818,1.25,1.7140794223826714,8.393939393939394,0.65,2.5,1.875,18.0,15.299999999999999,16.619999999999997,11.633999999999997,11.633999999999997,3.1,8217198,Technology,mid_cap,2025-10-04 05:21:33.267226
NSE:ZODIACLOTH-EQ,ZODIAC CLOTHING CO. LTD.,100.12,5006.0,12.86,1.89,13.18,13.195816,52.97354497354498,1.06,1.9514415781487102,7.707602339181286,0.71,2.0,1.5,12.0,10.2,10.544,7.3808,7.3808,2.88,9396,Others,mid_cap,2025-10-04 19:06:26.791087
NSE:SURANASOL-EQ,SURANA SOLAR LIMITED,33.36,5004.0,9.03,2.21,15.66,7.836264,15.095022624434389,1.47,1.1532567049808429,9.0,0.74,2.5,1.875,18.0,15.299999999999999,18.791999999999998,13.154399999999997,13.154399999999997,2.07,76420,Technology,mid_cap,2025-10-04 19:06:24.896082
NSE:MOALPHA50-EQ,MOTILALAMC - MOALPHA50,49.84,4984.0,8.61,1.69,12.63,6.294792000000001,29.491124260355033,1.07,1.363420427553444,6.131067961165049,1.06,1.5,1.125,18.0,15.299999999999999,10.104000000000001,7.0728,7.0728,2.01,7828,Others,small_cap,2025-10-04 19:06:26.988351
NSE:RAMANEWS-EQ,SHREE RAMA NEWSPRINT LTD,33.1,4965.0,16.3,1.86,16.33,8.107845,17.795698924731184,1.16,1.9963257807715864,7.630841121495328,1.14,1.5,1.125,18.0,15.299999999999999,13.064,9.1448,9.1448,2.04,85307,Others,small_cap,2025-10-04 10:06:03.748949
NSE:WEWIN-EQ,WE WIN LIMITED,49.25,4925.0,7.88,1.9,16.61,8.180425,25.92105263157895,1.32,0.9488260084286575,8.346733668341708,0.99,2.5,1.875,25.0,21.25,19.932,13.952399999999999,13.952399999999999,2.48,3760,Technology,small_cap,2025-10-04 19:06:27.619549
NSE:ALPHAETF-EQ,MIRAEAMC - ALPHAETF,24.49,4898.0,14.01,2.0,13.54,6.631892000000001,12.245,1.32,2.069423929098966,8.735483870967741,0.55,2.0,1.5,18.0,15.299999999999999,10.832,7.5824,7.5824,3.02,421033,Others,small_cap,2025-10-04 05:21:33.267226
NSE:ELM250-EQ,EDELAMC - ELM250,16.14,4842.0,10.39,1.0,13.09,6.338178,16.14,1.34,1.5874713521772346,6.354368932038835,1.06,1.5,1.125,18.0,15.299999999999999,10.472000000000001,7.3304,7.3304,2.43,510151,Others,small_cap,2025-10-08 03:49:48.367873
NSE:SELECTIPO-EQ,MIRAEAMC - SELECTIPO,48.4,4840.0,11.9,1.73,18.64,9.02176,27.976878612716764,1.43,1.2768240343347639,9.32,1.0,1.5,1.125,18.0,15.299999999999999,14.912,10.4384,10.4384,2.84,4483,Others,small_cap,2025-10-04 19:06:27.454997
NSE:CENTEXT-EQ,CENTURY EXTRUSIONS LTD,24.01,4802.0,14.72,2.34,14.14,6.7900279999999995,10.260683760683762,1.23,2.082036775106082,6.76555023923445,1.09,1.5,1.125,18.0,15.299999999999999,11.312000000000001,7.9184,7.9184,2.02,132792,Others,small_cap,2025-10-04 06:58:22.752510
NSE:PRIMO-EQ,PRIMO CHEMICALS LIMITED,23.77,4754.0,7.76,1.4,18.01,8.561954,16.978571428571428,1.25,0.8617434758467517,8.455399061032866,1.13,2.5,1.875,25.0,21.25,21.612000000000002,15.128400000000001,15.128400000000001,2.61,123015,Technology,small_cap,2025-10-04 06:58:23.056132
NSE:KCPSUGIND-EQ,KCP SUGAR IND CORP LTD.,31.66,4749.0,7.8,1.07,15.79,7.498670999999999,29.58878504672897,1.1,0.9879670677644079,8.01522842639594,0.97,2.0,1.5,18.0,15.299999999999999,12.632,8.8424,8.8424,2.5,51145,Others,small_cap,2025-10-04 10:06:05.382636
NSE:MANAKALUCO-EQ,MANAK ALUMINIUM CO. LTD.,31.55,4732.5,14.2,2.09,18.21,8.6178825,15.095693779904307,1.39,1.559582646897309,9.737967914438503,0.87,2.0,1.5,18.0,15.299999999999999,14.568000000000001,10.1976,10.1976,3.04,54907,Others,small_cap,2025-10-04 05:21:33.267226
NSE:SHRADHA-EQ,SHRADHA INFRAPROJECTS LTD,47.22,4722.0,7.53,1.52,13.96,6.591912000000001,31.06578947368421,1.08,1.0787965616045845,6.679425837320575,1.09,1.5,1.125,18.0,15.299999999999999,11.168000000000001,7.8176000000000005,7.8176000000000005,3.21,46740,Others,small_cap,2025-10-04 10:06:05.672826
NSE:MONIFTY500-EQ,MOTILALAMC - MONIFTY500,23.46,4692.0,8.88,2.09,15.3,7.1787600000000005,11.22488038277512,1.32,1.1607843137254903,7.574257425742575,1.02,1.5,1.125,18.0,15.299999999999999,12.240000000000002,8.568000000000001,8.568000000000001,3.5,229174,Others,small_cap,2025-10-04 06:58:20.841188
NSE:BALAJEE-EQ,SHREE TIRUPATI BALAJEE L,46.9,4690.0,10.05,1.85,14.87,6.97403,25.35135135135135,1.27,1.3517148621385342,8.74705882352941,0.7,2.0,1.5,18.0,15.299999999999999,11.896,8.3272,8.3272,3.2,32848,Others,small_cap,2025-10-04 10:06:07.077299
NSE:EVIETF-EQ,ICICIPRAMC - EVIETF,31.24,4686.0,13.04,2.41,17.71,8.298905999999999,12.96265560165975,1.09,1.4726143421795594,11.57516339869281,0.53,2.0,1.5,18.0,15.299999999999999,14.168000000000001,9.9176,9.9176,2.59,79900,Others,small_cap,2025-10-04 10:06:03.958135
NSE:PASUPTAC-EQ,PASUPATI ACRYLON LIMITED,46.55,4655.0,16.66,2.11,18.12,8.43486,22.061611374407583,1.34,1.8388520971302427,11.615384615384615,0.56,2.5,1.875,25.0,21.25,21.744,15.220799999999999,15.220799999999999,2.55,21864,Technology,small_cap,2025-10-04 19:06:25.517354
NSE:NIRAJ-EQ,NIRAJ CEMENT STRUC LTD,46.48,4648.0,14.55,1.73,13.6,6.321279999999999,26.867052023121385,1.29,2.139705882352941,7.683615819209039,0.77,2.0,1.5,18.0,15.299999999999999,10.88,7.616,7.616,2.83,17714,Others,small_cap,2025-10-04 19:06:25.828504
NSE:MODTHREAD-EQ,MODERN THREADS INDIA LTD,46.16,4616.0,14.09,1.7,17.52,8.087231999999998,27.152941176470588,1.02,1.6084474885844748,9.47027027027027,0.85,2.0,1.5,18.0,15.299999999999999,14.016,9.8112,9.8112,3.19,3268,Others,small_cap,2025-10-05 08:24:34.467578
NSE:USK-EQ,UDAYSHIVAKUMAR INFRA LTD,30.75,4612.5,13.08,1.15,19.01,8.7683625,26.73913043478261,1.47,1.376117832719621,11.80745341614907,0.61,2.0,1.5,18.0,15.299999999999999,15.208000000000002,10.6456,10.6456,3.05,72139,Others,small_cap,2025-10-04 19:06:24.915261
NSE:INCREDIBLE-EQ,INCREDIBLE INDUSTRIES LTD,46.02,4602.0,16.66,2.39,11.87,5.462574,19.255230125523013,1.42,2.8070766638584668,6.941520467836257,0.71,2.0,1.5,18.0,15.299999999999999,9.496,6.6472,6.6472,2.32,8859,Others,small_cap,2025-10-04 19:06:26.856577
NSE:JYOTISTRUC-EQ,JYOTI STRUCTURES LTD,15.33,4599.0,14.43,1.52,18.74,8.618526,10.085526315789474,1.43,1.5400213447171827,9.561224489795917,0.96,2.0,1.5,18.0,15.299999999999999,14.991999999999999,10.494399999999999,10.494399999999999,3.2,3787207,Others,small_cap,2025-10-04 05:21:33.267226
NSE:MOMENTUM-EQ,BIRLASLAMC - MOMENTUM,30.65,4597.5,8.5,1.68,14.21,6.5330475,18.24404761904762,1.27,1.1963406052076002,7.598930481283422,0.87,2.0,1.5,18.0,15.299999999999999,11.368000000000002,7.957600000000001,7.957600000000001,2.84,53419,Others,small_cap,2025-10-04 10:06:05.224136
NSE:MNC-EQ,KOTAKMAMC - KOTAKMNC,30.63,4594.5,13.52,2.07,12.54,5.761503,14.797101449275363,1.35,2.156299840510367,7.6,0.65,2.0,1.5,18.0,15.299999999999999,10.032,7.022399999999999,7.022399999999999,2.35,51597,Others,small_cap,2025-10-04 10:06:05.365678
NSE:PREMIERPOL-EQ,PREMIER POLYFILM LTD,45.87,4587.0,13.85,1.12,15.59,7.151133,40.95535714285714,1.29,1.7767799871712635,7.4593301435406705,1.09,1.5,1.125,18.0,15.299999999999999,12.472000000000001,8.7304,8.7304,2.46,47790,Others,small_cap,2025-10-04 10:06:05.584110
NSE:MARALOVER-EQ,MARAL OVERSEAS LTD,45.4,4540.0,11.66,1.56,18.21,8.26734,29.102564102564102,1.19,1.2806150466776496,10.005494505494507,0.82,2.0,1.5,18.0,15.299999999999999,14.568000000000001,10.1976,10.1976,2.07,40236,Others,small_cap,2025-10-04 10:06:06.487462
NSE:SONAMLTD-EQ,SONAM LIMITED,45.28,4528.0,11.57,2.42,16.51,7.475728000000001,18.710743801652892,1.44,1.4015748031496063,7.89952153110048,1.09,2.5,1.875,25.0,21.25,19.812,13.8684,13.8684,3.47,14332,Technology,small_cap,2025-10-04 19:06:26.179241
NSE:VISASTEEL-EQ,VISA STEEL LIMITED,45.27,4527.0,14.55,2.27,18.21,8.243667,19.942731277533042,1.01,1.5980230642504119,11.24074074074074,0.62,2.5,1.875,25.0,21.25,21.852,15.296399999999998,15.296399999999998,2.12,42113,Technology,small_cap,2025-10-04 10:06:06.280694
NSE:MOKSH-EQ,MOKSH ORNAMENTS LIMITED,14.97,4491.0,9.35,1.84,17.72,7.958051999999999,8.13586956521739,1.24,1.0553047404063205,11.215189873417721,0.58,2.5,1.875,25.0,21.25,21.264,14.884799999999998,14.884799999999998,2.84,1853865,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:LANCORHOL-EQ,LANCOR HOLDINGS LIMITED,22.41,4482.0,14.67,1.0,17.18,7.700075999999999,22.41,1.27,1.7077997671711291,9.236559139784946,0.86,2.5,1.875,25.0,21.25,20.616,14.431199999999999,14.431199999999999,2.6,153717,Technology,small_cap,2025-10-04 06:58:22.154979
NSE:ARENTERP-EQ,RAJDARSHAN INDUSTRIES LTD,44.6,4460.0,15.8,1.89,18.71,8.34466,23.597883597883598,1.32,1.6889363976483165,9.355,1.0,1.5,1.125,18.0,15.299999999999999,14.968000000000002,10.4776,10.4776,2.14,3011,Others,small_cap,2025-10-05 08:24:34.535631
NSE:SILVERCASE-EQ,ZERODHAAMC - SILVERCASE,14.81,4443.0,13.4,1.86,16.9,7.5086699999999995,7.962365591397849,1.34,1.5857988165680474,10.833333333333332,0.56,2.0,1.5,18.0,15.299999999999999,13.52,9.463999999999999,9.463999999999999,2.52,6440244,Others,small_cap,2025-10-04 05:21:33.267226
NSE:VARDHACRLC-EQ,VARDHAMAN ACRYLICS LTD,44.41,4441.0,12.68,2.13,18.54,8.233614,20.84976525821596,1.07,1.3678532901833873,9.706806282722512,0.91,2.0,1.5,18.0,15.299999999999999,14.832,10.3824,10.3824,3.1,8826,Others,small_cap,2025-10-04 19:06:26.862016
NSE:MOHEALTH-EQ,MOTILALAMC - MOHEALTH,44.4,4440.0,16.21,1.41,17.62,7.82328,31.48936170212766,1.08,1.8399545970488083,8.233644859813086,1.14,1.5,1.125,18.0,15.299999999999999,14.096000000000002,9.8672,9.8672,3.29,36298,Others,small_cap,2025-10-04 10:06:06.792497
NSE:MADHAV-EQ,MADHAV MARBLE & GRANITE,44.36,4436.0,12.12,1.55,13.61,6.037396,28.619354838709675,1.24,1.78104335047759,6.35981308411215,1.14,2.5,1.875,25.0,21.25,16.331999999999997,11.432399999999998,11.432399999999998,2.33,20093,Technology,small_cap,2025-10-04 19:06:25.651958
NSE:3IINFOLTD-EQ,3I INFOTECH LIMITED,22.14,4428.0,8.1,1.89,19.06,8.439767999999999,11.714285714285715,1.35,0.8499475341028332,9.163461538461538,1.08,2.5,1.875,25.0,21.25,22.871999999999996,16.010399999999997,16.010399999999997,3.12,438826,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:SBIBPB-EQ,SBIAMC - SBIBPB,44.14,4414.0,16.17,2.17,16.27,7.181577999999999,20.341013824884794,1.13,1.987707437000615,7.674528301886792,1.12,1.5,1.125,18.0,15.299999999999999,13.016,9.1112,9.1112,2.87,16913,Others,small_cap,2025-10-04 19:06:25.898957
NSE:LOWVOLIETF-EQ,ICICI PR NIF LW VL 30 ETF,22.05,4410.0,7.51,2.11,12.24,5.3978399999999995,10.450236966824646,1.36,1.2271241830065358,5.884615384615384,1.08,1.5,1.125,18.0,15.299999999999999,9.792000000000002,6.854400000000001,6.854400000000001,3.11,340734,Others,small_cap,2025-10-04 05:21:33.267226
NSE:3PLAND-EQ,3P LAND HOLDINGS LIMITED,44.09,4409.0,13.47,1.96,18.78,8.280102000000001,22.494897959183675,1.4,1.4345047923322682,9.205882352941178,1.04,2.5,1.875,25.0,21.25,22.536,15.7752,15.7752,3.02,5587,Technology,small_cap,2025-10-04 19:06:27.278537
NSE:CORALFINAC-EQ,CORAL INDIA FIN & HOUS LT,44.04,4404.0,13.35,1.79,19.55,8.60982,24.60335195530726,1.47,1.3657289002557544,11.5,0.7,2.0,1.5,18.0,15.299999999999999,15.64,10.948,10.948,2.09,35916,Others,small_cap,2025-10-04 10:06:06.819389
NSE:BRNL-EQ,BHARAT ROAD NETWORK LTD,21.86,4372.0,14.42,1.74,15.48,6.767855999999999,12.563218390804597,1.11,1.863049095607235,8.795454545454545,0.76,2.0,1.5,18.0,15.299999999999999,12.384,8.6688,8.6688,2.34,134943,Others,small_cap,2025-10-04 06:58:22.686689
NSE:SAKHTISUG-EQ,SAKTHI SUGARS LTD,21.72,4344.0,9.73,1.43,12.57,5.460408,15.188811188811188,1.37,1.5481304693715194,6.479381443298969,0.94,2.0,1.5,18.0,15.299999999999999,10.056000000000001,7.0392,7.0392,3.41,222796,Others,small_cap,2025-10-04 06:58:20.936422
NSE:HDFCMID150-EQ,HDFCAMC - HDFCMID150,21.64,4328.0,9.31,1.61,12.95,5.60476,13.440993788819876,1.06,1.437837837837838,7.154696132596684,0.81,2.0,1.5,18.0,15.299999999999999,10.36,7.251999999999999,7.251999999999999,3.21,278652,Others,small_cap,2025-10-04 10:06:02.937647
NSE:GOKUL-EQ,GOKUL REFOILS & SOLV LTD,43.27,4327.0,11.21,1.46,11.33,4.902491,29.636986301369866,1.11,1.9788172992056487,8.648854961832061,0.31,2.5,1.875,18.0,15.299999999999999,6.798,4.7585999999999995,4.7585999999999995,1.78,23388,Energy,small_cap,2025-10-04 19:06:25.427335
NSE:HATHWAY-EQ,HATHWAY CABLE & DATACOM,14.24,4272.0,12.98,2.37,13.71,5.8569119999999995,6.0084388185654,1.1,1.8935083880379284,6.924242424242425,0.98,2.0,1.5,18.0,15.299999999999999,10.968000000000002,7.677600000000001,7.677600000000001,2.5,2036030,Others,small_cap,2025-10-04 05:21:33.267226
NSE:LICNETFGSC-EQ,LICNAMC - LICNMFET,28.37,4255.5,8.14,1.57,19.53,8.310991500000002,18.070063694267517,1.28,0.833589349718382,10.225130890052355,0.91,2.0,1.5,18.0,15.299999999999999,15.624000000000002,10.936800000000002,10.936800000000002,3.22,66816,Others,small_cap,2025-10-04 10:06:04.451320
NSE:TATSILV-EQ,TATAAML-TATSILV,14.18,4254.0,9.82,1.28,18.08,7.6912319999999985,11.078125,1.4,1.086283185840708,9.566137566137565,0.89,2.0,1.5,18.0,15.299999999999999,14.463999999999999,10.124799999999999,10.124799999999999,2.23,28529238,Others,small_cap,2025-10-04 05:21:33.267226
NSE:MURUDCERA-EQ,MURUDESHWAR CERAMICS LTD,42.42,4242.0,13.22,1.92,12.77,5.417034,22.09375,1.08,2.0704776820673456,7.05524861878453,0.81,2.0,1.5,18.0,15.299999999999999,10.216000000000001,7.1512,7.1512,3.42,36159,Others,small_cap,2025-10-04 10:06:06.810498
NSE:ESG-EQ,MIRAEAMC - MAESGETF,42.31,4231.0,15.61,1.61,18.78,7.945818,26.279503105590063,1.13,1.6624068157614482,10.610169491525424,0.77,2.0,1.5,18.0,15.299999999999999,15.024000000000001,10.5168,10.5168,2.61,39796,Others,small_cap,2025-10-04 10:06:06.520683
NSE:TARAPUR-EQ,TARAPUR TRANSFORMERS LTD,28.07,4210.5,12.45,1.0,14.42,6.071541,28.07,1.36,1.726768377253814,7.138613861386139,1.02,1.5,1.125,18.0,15.299999999999999,11.536000000000001,8.0752,8.0752,2.33,76845,Others,small_cap,2025-10-04 10:06:04.111664
NSE:BCG-EQ,BRIGHTCOM GROUP LIMITED,14.01,4203.0,15.42,1.82,13.04,5.480712,7.697802197802197,1.49,2.365030674846626,8.099378881987578,0.61,2.5,1.875,25.0,21.25,15.647999999999998,10.953599999999998,10.953599999999998,3.26,3929595,Technology,small_cap,2025-10-04 05:21:33.267226
NSE:PRUDMOULI-EQ,PRUDENTIAL SUGAR CORPORAT,27.95,4192.5,15.48,2.09,14.14,5.9281950000000005,13.373205741626794,1.06,2.1895332390381896,8.8375,0.6,2.0,1.5,18.0,15.299999999999999,11.312000000000001,7.9184,7.9184,2.87,90556,Others,small_cap,2025-10-04 19:06:24.830158
NSE:REGENCERAM-EQ,REGENCY CERAMICS LTD.,41.92,4192.0,14.16,1.34,13.89,5.822688,31.283582089552237,1.29,2.038876889848812,8.791139240506329,0.58,2.0,1.5,18.0,15.299999999999999,11.112000000000002,7.7784,7.7784,2.51,9717,Others,small_cap,2025-10-04 19:06:26.740483
NSE:DRCSYSTEMS-EQ,DRC SYSTEMS INDIA LIMITED,20.84,4168.0,16.6,1.68,16.76,6.985568000000001,12.404761904761905,1.09,1.9809069212410502,9.917159763313611,0.69,2.5,1.875,25.0,21.25,20.112000000000002,14.0784,14.0784,3.0,116523,Technology,small_cap,2025-10-04 06:58:23.239565
NSE:RAJTV-EQ,RAJ TV NETWORK LTD,41.52,4152.0,14.86,1.88,14.13,5.866776,22.085106382978726,1.2,2.103326256192498,8.028409090909092,0.76,2.0,1.5,18.0,15.299999999999999,11.304000000000002,7.912800000000001,7.912800000000001,2.43,1815,Others,small_cap,2025-10-05 08:24:34.734213
NSE:BIOFILCHEM-EQ,BIOFIL CHEM & PHARMA LTD,41.35,4135.0,18.88,3.24,10.28,4.25078,12.762345679012345,0.99,3.6731517509727625,7.395683453237409,0.39,2.0,1.5,18.0,15.299999999999999,11.308,7.9155999999999995,7.9155999999999995,2.33,15736,Pharmaceutical,small_cap,2025-10-04 19:06:26.011499
